coduf,data,obitosNovos,totalVacinacoes,pessoasVacinadas,novasVacinacoes
AUT,2020-03-15,0,0,0,0
AUT,2020-03-16,1,0,0,0
AUT,2020-03-17,1,0,0,0
AUT,2020-03-18,3,0,0,0
AUT,2020-03-19,1,0,0,0
AUT,2020-03-20,3,0,0,0
AUT,2020-03-21,2,0,0,0
AUT,2020-03-22,3,0,0,0
AUT,2020-03-23,3,0,0,0
AUT,2020-03-24,4,0,0,0
AUT,2020-03-25,8,0,0,0
AUT,2020-03-26,8,0,0,0
AUT,2020-03-27,6,0,0,0
AUT,2020-03-28,9,0,0,0
AUT,2020-03-29,13,0,0,0
AUT,2020-03-30,12,0,0,0
AUT,2020-03-31,13,0,0,0
AUT,2020-04-01,18,0,0,0
AUT,2020-04-02,15,0,0,0
AUT,2020-04-03,11,0,0,0
AUT,2020-04-04,18,0,0,0
AUT,2020-04-05,16,0,0,0
AUT,2020-04-06,18,0,0,0
AUT,2020-04-07,20,0,0,0
AUT,2020-04-08,28,0,0,0
AUT,2020-04-09,26,0,0,0
AUT,2020-04-10,16,0,0,0
AUT,2020-04-11,22,0,0,0
AUT,2020-04-12,21,0,0,0
AUT,2020-04-13,17,0,0,0
AUT,2020-04-14,11,0,0,0
AUT,2020-04-15,21,0,0,0
AUT,2020-04-16,12,0,0,0
AUT,2020-04-17,16,0,0,0
AUT,2020-04-18,20,0,0,0
AUT,2020-04-19,14,0,0,0
AUT,2020-04-20,17,0,0,0
AUT,2020-04-21,17,0,0,0
AUT,2020-04-22,9,0,0,0
AUT,2020-04-23,17,0,0,0
AUT,2020-04-24,12,0,0,0
AUT,2020-04-25,7,0,0,0
AUT,2020-04-26,6,0,0,0
AUT,2020-04-27,13,0,0,0
AUT,2020-04-28,9,0,0,0
AUT,2020-04-29,6,0,0,0
AUT,2020-04-30,14,0,0,0
AUT,2020-05-01,7,0,0,0
AUT,2020-05-02,7,0,0,0
AUT,2020-05-03,4,0,0,0
AUT,2020-05-04,3,0,0,0
AUT,2020-05-05,8,0,0,0
AUT,2020-05-06,4,0,0,0
AUT,2020-05-07,3,0,0,0
AUT,2020-05-08,7,0,0,0
AUT,2020-05-09,3,0,0,0
AUT,2020-05-10,5,0,0,0
AUT,2020-05-11,7,0,0,0
AUT,2020-05-12,3,0,0,0
AUT,2020-05-13,3,0,0,0
AUT,2020-05-14,1,0,0,0
AUT,2020-05-15,3,0,0,0
AUT,2020-05-16,3,0,0,0
AUT,2020-05-17,0,0,0,0
AUT,2020-05-18,1,0,0,0
AUT,2020-05-19,2,0,0,0
AUT,2020-05-20,3,0,0,0
AUT,2020-05-21,1,0,0,0
AUT,2020-05-22,3,0,0,0
AUT,2020-05-23,3,0,0,0
AUT,2020-05-24,4,0,0,0
AUT,2020-05-25,1,0,0,0
AUT,2020-05-26,1,0,0,0
AUT,2020-05-27,2,0,0,0
AUT,2020-05-28,4,0,0,0
AUT,2020-05-29,1,0,0,0
AUT,2020-05-30,1,0,0,0
AUT,2020-05-31,2,0,0,0
AUT,2020-06-01,0,0,0,0
AUT,2020-06-02,4,0,0,0
AUT,2020-06-03,1,0,0,0
AUT,2020-06-04,3,0,0,0
AUT,2020-06-05,3,0,0,0
AUT,2020-06-06,3,0,0,0
AUT,2020-06-07,2,0,0,0
AUT,2020-06-08,1,0,0,0
AUT,2020-06-09,1,0,0,0
AUT,2020-06-10,3,0,0,0
AUT,2020-06-11,2,0,0,0
AUT,2020-06-12,2,0,0,0
AUT,2020-06-13,1,0,0,0
AUT,2020-06-14,2,0,0,0
AUT,2020-06-15,1,0,0,0
AUT,2020-06-16,5,0,0,0
AUT,2020-06-17,5,0,0,0
AUT,2020-06-18,3,0,0,0
AUT,2020-06-19,1,0,0,0
AUT,2020-06-20,0,0,0,0
AUT,2020-06-21,2,0,0,0
AUT,2020-06-22,2,0,0,0
AUT,2020-06-23,2,0,0,0
AUT,2020-06-24,3,0,0,0
AUT,2020-06-25,2,0,0,0
AUT,2020-06-26,4,0,0,0
AUT,2020-06-27,2,0,0,0
AUT,2020-06-28,1,0,0,0
AUT,2020-06-29,3,0,0,0
AUT,2020-06-30,2,0,0,0
AUT,2020-07-01,1,0,0,0
AUT,2020-07-02,0,0,0,0
AUT,2020-07-03,1,0,0,0
AUT,2020-07-04,3,0,0,0
AUT,2020-07-05,1,0,0,0
AUT,2020-07-06,3,0,0,0
AUT,2020-07-07,0,0,0,0
AUT,2020-07-08,1,0,0,0
AUT,2020-07-09,0,0,0,0
AUT,2020-07-10,0,0,0,0
AUT,2020-07-11,1,0,0,0
AUT,2020-07-12,0,0,0,0
AUT,2020-07-13,3,0,0,0
AUT,2020-07-14,2,0,0,0
AUT,2020-07-15,2,0,0,0
AUT,2020-07-16,0,0,0,0
AUT,2020-07-17,1,0,0,0
AUT,2020-07-18,1,0,0,0
AUT,2020-07-19,0,0,0,0
AUT,2020-07-20,0,0,0,0
AUT,2020-07-21,5,0,0,0
AUT,2020-07-22,2,0,0,0
AUT,2020-07-23,0,0,0,0
AUT,2020-07-24,1,0,0,0
AUT,2020-07-25,2,0,0,0
AUT,2020-07-26,0,0,0,0
AUT,2020-07-27,2,0,0,0
AUT,2020-07-28,0,0,0,0
AUT,2020-07-29,3,0,0,0
AUT,2020-07-30,0,0,0,0
AUT,2020-07-31,1,0,0,0
AUT,2020-08-01,4,0,0,0
AUT,2020-08-02,3,0,0,0
AUT,2020-08-03,3,0,0,0
AUT,2020-08-04,2,0,0,0
AUT,2020-08-05,1,0,0,0
AUT,2020-08-06,0,0,0,0
AUT,2020-08-07,1,0,0,0
AUT,2020-08-08,2,0,0,0
AUT,2020-08-09,4,0,0,0
AUT,2020-08-10,2,0,0,0
AUT,2020-08-11,1,0,0,0
AUT,2020-08-12,0,0,0,0
AUT,2020-08-13,2,0,0,0
AUT,2020-08-14,2,0,0,0
AUT,2020-08-15,3,0,0,0
AUT,2020-08-16,1,0,0,0
AUT,2020-08-17,1,0,0,0
AUT,2020-08-18,1,0,0,0
AUT,2020-08-19,1,0,0,0
AUT,2020-08-20,2,0,0,0
AUT,2020-08-21,2,0,0,0
AUT,2020-08-22,1,0,0,0
AUT,2020-08-23,3,0,0,0
AUT,2020-08-24,2,0,0,0
AUT,2020-08-25,2,0,0,0
AUT,2020-08-26,5,0,0,0
AUT,2020-08-27,0,0,0,0
AUT,2020-08-28,0,0,0,0
AUT,2020-08-29,0,0,0,0
AUT,2020-08-30,1,0,0,0
AUT,2020-08-31,0,0,0,0
AUT,2020-09-01,0,0,0,0
AUT,2020-09-02,3,0,0,0
AUT,2020-09-03,2,0,0,0
AUT,2020-09-04,2,0,0,0
AUT,2020-09-05,1,0,0,0
AUT,2020-09-06,5,0,0,0
AUT,2020-09-07,1,0,0,0
AUT,2020-09-08,2,0,0,0
AUT,2020-09-09,0,0,0,0
AUT,2020-09-10,1,0,0,0
AUT,2020-09-11,1,0,0,0
AUT,2020-09-12,4,0,0,0
AUT,2020-09-13,4,0,0,0
AUT,2020-09-14,4,0,0,0
AUT,2020-09-15,1,0,0,0
AUT,2020-09-16,1,0,0,0
AUT,2020-09-17,0,0,0,0
AUT,2020-09-18,5,0,0,0
AUT,2020-09-19,5,0,0,0
AUT,2020-09-20,4,0,0,0
AUT,2020-09-21,3,0,0,0
AUT,2020-09-22,5,0,0,0
AUT,2020-09-23,4,0,0,0
AUT,2020-09-24,3,0,0,0
AUT,2020-09-25,5,0,0,0
AUT,2020-09-26,6,0,0,0
AUT,2020-09-27,5,0,0,0
AUT,2020-09-28,5,0,0,0
AUT,2020-09-29,6,0,0,0
AUT,2020-09-30,2,0,0,0
AUT,2020-10-01,6,0,0,0
AUT,2020-10-02,3,0,0,0
AUT,2020-10-03,8,0,0,0
AUT,2020-10-04,6,0,0,0
AUT,2020-10-05,5,0,0,0
AUT,2020-10-06,10,0,0,0
AUT,2020-10-07,9,0,0,0
AUT,2020-10-08,12,0,0,0
AUT,2020-10-09,8,0,0,0
AUT,2020-10-10,10,0,0,0
AUT,2020-10-11,9,0,0,0
AUT,2020-10-12,8,0,0,0
AUT,2020-10-13,13,0,0,0
AUT,2020-10-14,10,0,0,0
AUT,2020-10-15,7,0,0,0
AUT,2020-10-16,8,0,0,0
AUT,2020-10-17,6,0,0,0
AUT,2020-10-18,10,0,0,0
AUT,2020-10-19,16,0,0,0
AUT,2020-10-20,9,0,0,0
AUT,2020-10-21,15,0,0,0
AUT,2020-10-22,13,0,0,0
AUT,2020-10-23,20,0,0,0
AUT,2020-10-24,19,0,0,0
AUT,2020-10-25,20,0,0,0
AUT,2020-10-26,17,0,0,0
AUT,2020-10-27,22,0,0,0
AUT,2020-10-28,26,0,0,0
AUT,2020-10-29,31,0,0,0
AUT,2020-10-30,35,0,0,0
AUT,2020-10-31,43,0,0,0
AUT,2020-11-01,40,0,0,0
AUT,2020-11-02,53,0,0,0
AUT,2020-11-03,33,0,0,0
AUT,2020-11-04,41,0,0,0
AUT,2020-11-05,55,0,0,0
AUT,2020-11-06,64,0,0,0
AUT,2020-11-07,59,0,0,0
AUT,2020-11-08,48,0,0,0
AUT,2020-11-09,75,0,0,0
AUT,2020-11-10,55,0,0,0
AUT,2020-11-11,81,0,0,0
AUT,2020-11-12,71,0,0,0
AUT,2020-11-13,89,0,0,0
AUT,2020-11-14,101,0,0,0
AUT,2020-11-15,99,0,0,0
AUT,2020-11-16,97,0,0,0
AUT,2020-11-17,84,0,0,0
AUT,2020-11-18,102,0,0,0
AUT,2020-11-19,105,0,0,0
AUT,2020-11-20,95,0,0,0
AUT,2020-11-21,117,0,0,0
AUT,2020-11-22,127,0,0,0
AUT,2020-11-23,117,0,0,0
AUT,2020-11-24,105,0,0,0
AUT,2020-11-25,124,0,0,0
AUT,2020-11-26,105,0,0,0
AUT,2020-11-27,121,0,0,0
AUT,2020-11-28,120,0,0,0
AUT,2020-11-29,130,0,0,0
AUT,2020-11-30,136,0,0,0
AUT,2020-12-01,122,0,0,0
AUT,2020-12-02,135,0,0,0
AUT,2020-12-03,143,0,0,0
AUT,2020-12-04,137,0,0,0
AUT,2020-12-05,145,0,0,0
AUT,2020-12-06,139,0,0,0
AUT,2020-12-07,123,0,0,0
AZE,2020-03-14,0,0,0,0
AZE,2020-03-15,0,0,0,0
AZE,2020-03-16,0,0,0,0
AZE,2020-03-17,0,0,0,0
AZE,2020-03-18,0,0,0,0
AZE,2020-03-19,1,0,0,0
AZE,2020-03-20,0,0,0,0
AZE,2020-03-21,0,0,0,0
AZE,2020-03-22,0,0,0,0
AZE,2020-03-23,0,0,0,0
AZE,2020-03-24,0,0,0,0
AZE,2020-03-25,0,0,0,0
AZE,2020-03-26,0,0,0,0
AZE,2020-03-27,1,0,0,0
AZE,2020-03-28,1,0,0,0
AZE,2020-03-29,0,0,0,0
AZE,2020-03-30,1,0,0,0
AZE,2020-03-31,0,0,0,0
AZE,2020-04-01,0,0,0,0
AZE,2020-04-02,1,0,0,0
AZE,2020-04-03,0,0,0,0
AZE,2020-04-04,0,0,0,0
AZE,2020-04-05,0,0,0,0
AZE,2020-04-06,0,0,0,0
AZE,2020-04-07,0,0,0,0
AZE,2020-04-08,2,0,0,0
AZE,2020-04-09,1,0,0,0
AZE,2020-04-10,0,0,0,0
AZE,2020-04-11,1,0,0,0
AZE,2020-04-12,1,0,0,0
AZE,2020-04-13,1,0,0,0
AZE,2020-04-14,0,0,0,0
AZE,2020-04-15,1,0,0,0
AZE,2020-04-16,1,0,0,0
AZE,2020-04-17,0,0,0,0
AZE,2020-04-18,2,0,0,0
AZE,2020-04-19,0,0,0,0
AZE,2020-04-20,3,0,0,0
AZE,2020-04-21,1,0,0,0
AZE,2020-04-22,0,0,0,0
AZE,2020-04-23,1,0,0,0
AZE,2020-04-24,0,0,0,0
AZE,2020-04-25,0,0,0,0
AZE,2020-04-26,1,0,0,0
AZE,2020-04-27,0,0,0,0
AZE,2020-04-28,0,0,0,0
AZE,2020-04-29,1,0,0,0
AZE,2020-04-30,0,0,0,0
AZE,2020-05-01,1,0,0,0
AZE,2020-05-02,1,0,0,0
AZE,2020-05-03,1,0,0,0
AZE,2020-05-04,0,0,0,0
AZE,2020-05-05,0,0,0,0
AZE,2020-05-06,1,0,0,0
AZE,2020-05-07,0,0,0,0
AZE,2020-05-08,2,0,0,0
AZE,2020-05-09,0,0,0,0
AZE,2020-05-10,0,0,0,0
AZE,2020-05-11,3,0,0,0
AZE,2020-05-12,1,0,0,0
AZE,2020-05-13,0,0,0,0
AZE,2020-05-14,1,0,0,0
AZE,2020-05-15,2,0,0,0
AZE,2020-05-16,0,0,0,0
AZE,2020-05-17,1,0,0,0
AZE,2020-05-18,0,0,0,0
AZE,2020-05-19,3,0,0,0
AZE,2020-05-20,1,0,0,0
AZE,2020-05-21,1,0,0,0
AZE,2020-05-22,2,0,0,0
AZE,2020-05-23,1,0,0,0
AZE,2020-05-24,2,0,0,0
AZE,2020-05-25,3,0,0,0
AZE,2020-05-26,0,0,0,0
AZE,2020-05-27,2,0,0,0
AZE,2020-05-28,1,0,0,0
AZE,2020-05-29,2,0,0,0
AZE,2020-05-30,2,0,0,0
AZE,2020-05-31,2,0,0,0
AZE,2020-06-01,3,0,0,0
AZE,2020-06-02,2,0,0,0
AZE,2020-06-03,5,0,0,0
AZE,2020-06-04,3,0,0,0
AZE,2020-06-05,5,0,0,0
AZE,2020-06-06,2,0,0,0
AZE,2020-06-07,4,0,0,0
AZE,2020-06-08,2,0,0,0
AZE,2020-06-09,4,0,0,0
AZE,2020-06-10,5,0,0,0
AZE,2020-06-11,5,0,0,0
AZE,2020-06-12,4,0,0,0
AZE,2020-06-13,6,0,0,0
AZE,2020-06-14,5,0,0,0
AZE,2020-06-15,2,0,0,0
AZE,2020-06-16,4,0,0,0
AZE,2020-06-17,3,0,0,0
AZE,2020-06-18,4,0,0,0
AZE,2020-06-19,7,0,0,0
AZE,2020-06-20,6,0,0,0
AZE,2020-06-21,4,0,0,0
AZE,2020-06-22,5,0,0,0
AZE,2020-06-23,6,0,0,0
AZE,2020-06-24,7,0,0,0
AZE,2020-06-25,6,0,0,0
AZE,2020-06-26,7,0,0,0
AZE,2020-06-27,6,0,0,0
AZE,2020-06-28,7,0,0,0
AZE,2020-06-29,6,0,0,0
AZE,2020-06-30,5,0,0,0
AZE,2020-07-01,8,0,0,0
AZE,2020-07-02,7,0,0,0
AZE,2020-07-03,7,0,0,0
AZE,2020-07-04,8,0,0,0
AZE,2020-07-05,7,0,0,0
AZE,2020-07-06,6,0,0,0
AZE,2020-07-07,9,0,0,0
AZE,2020-07-08,8,0,0,0
AZE,2020-07-09,7,0,0,0
AZE,2020-07-10,9,0,0,0
AZE,2020-07-11,10,0,0,0
AZE,2020-07-12,8,0,0,0
AZE,2020-07-13,6,0,0,0
AZE,2020-07-14,8,0,0,0
AZE,2020-07-15,7,0,0,0
AZE,2020-07-16,6,0,0,0
AZE,2020-07-17,7,0,0,0
AZE,2020-07-18,8,0,0,0
AZE,2020-07-19,7,0,0,0
AZE,2020-07-20,8,0,0,0
AZE,2020-07-21,5,0,0,0
AZE,2020-07-22,9,0,0,0
AZE,2020-07-23,13,0,0,0
AZE,2020-07-24,9,0,0,0
AZE,2020-07-25,6,0,0,0
AZE,2020-07-26,9,0,0,0
AZE,2020-07-27,8,0,0,0
AZE,2020-07-28,9,0,0,0
AZE,2020-07-29,6,0,0,0
AZE,2020-07-30,7,0,0,0
AZE,2020-07-31,8,0,0,0
AZE,2020-08-01,3,0,0,0
AZE,2020-08-02,7,0,0,0
AZE,2020-08-03,6,0,0,0
AZE,2020-08-04,8,0,0,0
AZE,2020-08-05,6,0,0,0
AZE,2020-08-06,5,0,0,0
AZE,2020-08-07,3,0,0,0
AZE,2020-08-08,3,0,0,0
AZE,2020-08-09,4,0,0,0
AZE,2020-08-10,5,0,0,0
AZE,2020-08-11,2,0,0,0
AZE,2020-08-12,2,0,0,0
AZE,2020-08-13,3,0,0,0
AZE,2020-08-14,2,0,0,0
AZE,2020-08-15,3,0,0,0
AZE,2020-08-16,4,0,0,0
AZE,2020-08-17,2,0,0,0
AZE,2020-08-18,0,0,0,0
AZE,2020-08-19,2,0,0,0
AZE,2020-08-20,1,0,0,0
AZE,2020-08-21,1,0,0,0
AZE,2020-08-22,0,0,0,0
AZE,2020-08-23,2,0,0,0
AZE,2020-08-24,3,0,0,0
AZE,2020-08-25,3,0,0,0
AZE,2020-08-26,1,0,0,0
AZE,2020-08-27,2,0,0,0
AZE,2020-08-28,1,0,0,0
AZE,2020-08-29,2,0,0,0
AZE,2020-08-30,3,0,0,0
AZE,2020-08-31,2,0,0,0
AZE,2020-09-01,2,0,0,0
AZE,2020-09-02,3,0,0,0
AZE,2020-09-03,2,0,0,0
AZE,2020-09-04,2,0,0,0
AZE,2020-09-05,3,0,0,0
AZE,2020-09-06,2,0,0,0
AZE,2020-09-07,2,0,0,0
AZE,2020-09-08,3,0,0,0
AZE,2020-09-09,3,0,0,0
AZE,2020-09-10,1,0,0,0
AZE,2020-09-11,3,0,0,0
AZE,2020-09-12,1,0,0,0
AZE,2020-09-13,1,0,0,0
AZE,2020-09-14,2,0,0,0
AZE,2020-09-15,3,0,0,0
AZE,2020-09-16,2,0,0,0
AZE,2020-09-17,2,0,0,0
AZE,2020-09-18,3,0,0,0
AZE,2020-09-19,2,0,0,0
AZE,2020-09-20,1,0,0,0
AZE,2020-09-21,2,0,0,0
AZE,2020-09-22,1,0,0,0
AZE,2020-09-23,1,0,0,0
AZE,2020-09-24,2,0,0,0
AZE,2020-09-25,2,0,0,0
AZE,2020-09-26,1,0,0,0
AZE,2020-09-27,2,0,0,0
AZE,2020-09-28,2,0,0,0
AZE,2020-09-29,1,0,0,0
AZE,2020-09-30,2,0,0,0
AZE,2020-10-01,2,0,0,0
AZE,2020-10-02,1,0,0,0
AZE,2020-10-03,2,0,0,0
AZE,2020-10-04,1,0,0,0
AZE,2020-10-05,1,0,0,0
AZE,2020-10-06,1,0,0,0
AZE,2020-10-07,2,0,0,0
AZE,2020-10-08,2,0,0,0
AZE,2020-10-09,2,0,0,0
AZE,2020-10-10,1,0,0,0
AZE,2020-10-11,2,0,0,0
AZE,2020-10-12,3,0,0,0
AZE,2020-10-13,1,0,0,0
AZE,2020-10-14,0,0,0,0
AZE,2020-10-15,3,0,0,0
AZE,2020-10-16,4,0,0,0
AZE,2020-10-17,3,0,0,0
AZE,2020-10-18,2,0,0,0
AZE,2020-10-19,2,0,0,0
AZE,2020-10-20,3,0,0,0
AZE,2020-10-21,4,0,0,0
AZE,2020-10-22,5,0,0,0
AZE,2020-10-23,7,0,0,0
AZE,2020-10-24,6,0,0,0
AZE,2020-10-25,8,0,0,0
AZE,2020-10-26,8,0,0,0
AZE,2020-10-27,7,0,0,0
AZE,2020-10-28,8,0,0,0
AZE,2020-10-29,9,0,0,0
AZE,2020-10-30,11,0,0,0
AZE,2020-10-31,9,0,0,0
AZE,2020-11-01,10,0,0,0
AZE,2020-11-02,12,0,0,0
AZE,2020-11-03,10,0,0,0
AZE,2020-11-04,13,0,0,0
AZE,2020-11-05,15,0,0,0
AZE,2020-11-06,12,0,0,0
AZE,2020-11-07,14,0,0,0
AZE,2020-11-08,17,0,0,0
AZE,2020-11-09,13,0,0,0
AZE,2020-11-10,16,0,0,0
AZE,2020-11-11,12,0,0,0
AZE,2020-11-12,15,0,0,0
AZE,2020-11-13,18,0,0,0
AZE,2020-11-14,20,0,0,0
AZE,2020-11-15,22,0,0,0
AZE,2020-11-16,19,0,0,0
AZE,2020-11-17,21,0,0,0
AZE,2020-11-18,18,0,0,0
AZE,2020-11-19,20,0,0,0
AZE,2020-11-20,25,0,0,0
AZE,2020-11-21,23,0,0,0
AZE,2020-11-22,26,0,0,0
AZE,2020-11-23,28,0,0,0
AZE,2020-11-24,24,0,0,0
AZE,2020-11-25,29,0,0,0
AZE,2020-11-26,34,0,0,0
AZE,2020-11-27,30,0,0,0
AZE,2020-11-28,32,0,0,0
AZE,2020-11-29,35,0,0,0
AZE,2020-11-30,32,0,0,0
AZE,2020-12-01,38,0,0,0
AZE,2020-12-02,31,0,0,0
AZE,2020-12-03,41,0,0,0
AZE,2020-12-04,37,0,0,0
AZE,2020-12-05,40,0,0,0
AZE,2020-12-06,41,0,0,0
AZE,2020-12-07,42,0,0,0
BHS,2020-03-14,0,0,0,0
BHS,2020-03-15,0,0,0,0
BHS,2020-03-16,0,0,0,0
BHS,2020-03-17,0,0,0,0
BHS,2020-03-18,0,0,0,0
BHS,2020-03-19,0,0,0,0
BHS,2020-03-20,0,0,0,0
BHS,2020-03-21,0,0,0,0
BHS,2020-03-22,0,0,0,0
BHS,2020-03-23,0,0,0,0
BHS,2020-03-24,0,0,0,0
BHS,2020-03-25,0,0,0,0
BHS,2020-03-26,0,0,0,0
BHS,2020-03-27,0,0,0,0
BHS,2020-03-28,0,0,0,0
BHS,2020-03-29,0,0,0,0
BHS,2020-03-30,0,0,0,0
BHS,2020-03-31,0,0,0,0
BHS,2020-04-01,0,0,0,0
BHS,2020-04-02,0,0,0,0
BHS,2020-04-03,1,0,0,0
BHS,2020-04-04,2,0,0,0
BHS,2020-04-05,0,0,0,0
BHS,2020-04-06,1,0,0,0
BHS,2020-04-07,1,0,0,0
BHS,2020-04-08,0,0,0,0
BHS,2020-04-09,1,0,0,0
BHS,2020-04-10,1,0,0,0
BHS,2020-04-11,1,0,0,0
BHS,2020-04-12,0,0,0,0
BHS,2020-04-13,0,0,0,0
BHS,2020-04-14,0,0,0,0
BHS,2020-04-15,0,0,0,0
BHS,2020-04-16,0,0,0,0
BHS,2020-04-17,0,0,0,0
BHS,2020-04-18,1,0,0,0
BHS,2020-04-19,0,0,0,0
BHS,2020-04-20,0,0,0,0
BHS,2020-04-21,0,0,0,0
BHS,2020-04-22,0,0,0,0
BHS,2020-04-23,0,0,0,0
BHS,2020-04-24,0,0,0,0
BHS,2020-04-25,2,0,0,0
BHS,2020-04-26,0,0,0,0
BHS,2020-04-27,0,0,0,0
BHS,2020-04-28,0,0,0,0
BHS,2020-04-29,0,0,0,0
BHS,2020-04-30,0,0,0,0
BHS,2020-05-01,0,0,0,0
BHS,2020-05-02,0,0,0,0
BHS,2020-05-03,0,0,0,0
BHS,2020-05-04,0,0,0,0
BHS,2020-05-05,0,0,0,0
BHS,2020-05-06,0,0,0,0
BHS,2020-05-07,0,0,0,0
BHS,2020-05-08,0,0,0,0
BHS,2020-05-09,0,0,0,0
BHS,2020-05-10,0,0,0,0
BHS,2020-05-11,0,0,0,0
BHS,2020-05-12,0,0,0,0
BHS,2020-05-13,0,0,0,0
BHS,2020-05-14,0,0,0,0
BHS,2020-05-15,0,0,0,0
BHS,2020-05-16,0,0,0,0
BHS,2020-05-17,0,0,0,0
BHS,2020-05-18,0,0,0,0
BHS,2020-05-19,0,0,0,0
BHS,2020-05-20,0,0,0,0
BHS,2020-05-21,0,0,0,0
BHS,2020-05-22,0,0,0,0
BHS,2020-05-23,0,0,0,0
BHS,2020-05-24,0,0,0,0
BHS,2020-05-25,0,0,0,0
BHS,2020-05-26,0,0,0,0
BHS,2020-05-27,0,0,0,0
BHS,2020-05-28,0,0,0,0
BHS,2020-05-29,0,0,0,0
BHS,2020-05-30,0,0,0,0
BHS,2020-05-31,0,0,0,0
BHS,2020-06-01,0,0,0,0
BHS,2020-06-02,0,0,0,0
BHS,2020-06-03,0,0,0,0
BHS,2020-06-04,0,0,0,0
BHS,2020-06-05,0,0,0,0
BHS,2020-06-06,0,0,0,0
BHS,2020-06-07,0,0,0,0
BHS,2020-06-08,0,0,0,0
BHS,2020-06-09,0,0,0,0
BHS,2020-06-10,0,0,0,0
BHS,2020-06-11,0,0,0,0
BHS,2020-06-12,0,0,0,0
BHS,2020-06-13,0,0,0,0
BHS,2020-06-14,0,0,0,0
BHS,2020-06-15,0,0,0,0
BHS,2020-06-16,0,0,0,0
BHS,2020-06-17,0,0,0,0
BHS,2020-06-18,0,0,0,0
BHS,2020-06-19,0,0,0,0
BHS,2020-06-20,0,0,0,0
BHS,2020-06-21,0,0,0,0
BHS,2020-06-22,0,0,0,0
BHS,2020-06-23,0,0,0,0
BHS,2020-06-24,0,0,0,0
BHS,2020-06-25,0,0,0,0
BHS,2020-06-26,0,0,0,0
BHS,2020-06-27,0,0,0,0
BHS,2020-06-28,0,0,0,0
BHS,2020-06-29,0,0,0,0
BHS,2020-06-30,0,0,0,0
BHS,2020-07-01,0,0,0,0
BHS,2020-07-02,0,0,0,0
BHS,2020-07-03,0,0,0,0
BHS,2020-07-04,0,0,0,0
BHS,2020-07-05,0,0,0,0
BHS,2020-07-06,0,0,0,0
BHS,2020-07-07,0,0,0,0
BHS,2020-07-08,0,0,0,0
BHS,2020-07-09,0,0,0,0
BHS,2020-07-10,0,0,0,0
BHS,2020-07-11,0,0,0,0
BHS,2020-07-12,0,0,0,0
BHS,2020-07-13,0,0,0,0
BHS,2020-07-14,0,0,0,0
BHS,2020-07-15,0,0,0,0
BHS,2020-07-16,0,0,0,0
BHS,2020-07-17,0,0,0,0
BHS,2020-07-18,0,0,0,0
BHS,2020-07-19,0,0,0,0
BHS,2020-07-20,0,0,0,0
BHS,2020-07-21,0,0,0,0
BHS,2020-07-22,0,0,0,0
BHS,2020-07-23,0,0,0,0
BHS,2020-07-24,0,0,0,0
BHS,2020-07-25,0,0,0,0
BHS,2020-07-26,0,0,0,0
BHS,2020-07-27,0,0,0,0
BHS,2020-07-28,0,0,0,0
BHS,2020-07-29,0,0,0,0
BHS,2020-07-30,0,0,0,0
BHS,2020-07-31,0,0,0,0
BHS,2020-08-01,3,0,0,0
BHS,2020-08-02,0,0,0,0
BHS,2020-08-03,0,0,0,0
BHS,2020-08-04,0,0,0,0
BHS,2020-08-05,0,0,0,0
BHS,2020-08-06,0,0,0,0
BHS,2020-08-07,0,0,0,0
BHS,2020-08-08,0,0,0,0
BHS,2020-08-09,0,0,0,0
BHS,2020-08-10,0,0,0,0
BHS,2020-08-11,1,0,0,0
BHS,2020-08-12,0,0,0,0
BHS,2020-08-13,0,0,0,0
BHS,2020-08-14,0,0,0,0
BHS,2020-08-15,0,0,0,0
BHS,2020-08-16,2,0,0,0
BHS,2020-08-17,0,0,0,0
BHS,2020-08-18,1,0,0,0
BHS,2020-08-19,1,0,0,0
BHS,2020-08-20,1,0,0,0
BHS,2020-08-21,2,0,0,0
BHS,2020-08-22,1,0,0,0
BHS,2020-08-23,4,0,0,0
BHS,2020-08-24,2,0,0,0
BHS,2020-08-25,0,0,0,0
BHS,2020-08-26,17,0,0,0
BHS,2020-08-27,2,0,0,0
BHS,2020-08-28,0,0,0,0
BHS,2020-08-29,2,0,0,0
BHS,2020-08-30,0,0,0,0
BHS,2020-08-31,3,0,0,0
BHS,2020-09-01,0,0,0,0
BHS,2020-09-02,1,0,0,0
BHS,2020-09-03,2,0,0,0
BHS,2020-09-04,1,0,0,0
BHS,2020-09-05,3,0,0,0
BHS,2020-09-06,5,0,0,0
BHS,2020-09-07,0,0,0,0
BHS,2020-09-08,3,0,0,0
BHS,2020-09-09,1,0,0,0
BHS,2020-09-10,4,0,0,0
BHS,2020-09-11,0,0,0,0
BHS,2020-09-12,2,0,0,0
BHS,2020-09-13,2,0,0,0
BHS,2020-09-14,0,0,0,0
BHS,2020-09-15,0,0,0,0
BHS,2020-09-16,1,0,0,0
BHS,2020-09-17,1,0,0,0
BHS,2020-09-18,0,0,0,0
BHS,2020-09-19,0,0,0,0
BHS,2020-09-20,0,0,0,0
BHS,2020-09-21,5,0,0,0
BHS,2020-09-22,0,0,0,0
BHS,2020-09-23,1,0,0,0
BHS,2020-09-24,2,0,0,0
BHS,2020-09-25,3,0,0,0
BHS,2020-09-26,6,0,0,0
